input_usi	input_name	input_structure	input_partial_structure	input_molecule_origin	input_original_molecule_name	input_original_molecule_structure	input_microbe_ncbi	input_microbe_name	input_microbe_DNARNA	input_microbial_community	input_microbial_community_description	input_biosynthesis_mibig	input_biosynthesis_genes	input_biosynthesis_description	input_source	input_activity	input_concentration_activity	input_phenotype_associated	input_phenotype_direction	input_concentration_phenotype	input_references	input_references_link	grant_agency	grant_number	input_comment	task	user	database_id	input_confirmation	input_confirmation_description	createtime	inchikey	compound_inchikey	npatlas_url
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005883969	Selenomethionine	C[Se]CCC(N)C(O)=O		Diet											Diet						34065478				Biomarker based on literature search for: (cereals and bread)	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-d910a1d7-3f50-4a1e-a9f9-c908f4ebb765	Not applicable		2025-01-30T23:31:15.955498	RJFAYQIBOAGBLC-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426464	serine	N[C@@H](CO)C(O)=O		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites); Host"			4822; 4757	Piromyces communis; Neocallimastix frontalis							Diet; Microbial; Host						31344283; 12113941				"Biomarker based on literature search for: (eggs, soy, cheese, and nuts); Found in foodMASST for: (complex, plant)"	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-c837edb2-e6da-4d20-8f0b-19379b61114d	Not applicable		2025-01-30T23:29:17.842501	MTCFGRXMJLQNBG-REOHCLBHSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006675378	Serotonin	NCCc1c[nH]c2ccc(O)cc12		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites); Microbial metabolism of host-derived molecules; Microbial metabolism of microbial-derived molecules; Host"			1301; 1350; 561; 1590; 573; 582	Streptococcus spp.; Enterococcus spp.; Escherichia spp.; Lactobacillus plantarum; Klebsiella pneumonia; Morganella morganii							Diet; Microbial; Host						31240312; 35102266				"Biomarker based on literature search for: (banana,avocado,broccoli); Found in foodMASST for: (kombucha, gut loaded, tomato, cheese, strawberry, yellow cherry tomato, brown rice, cloves, rosemary, vegetable/herb, soda, mandarin, ale, juniper berry, berry, pachino cherry tomato, orange chard, apple, thai pepper, navel orange, cilantro, spleen, herb/spice, nutmeg, IPA, cowpea, grain_fermented, walnut,yeast, shoulder roast, red chili pepper, zuchini blossom, cherry tomato, beer, wonderberry, peanut, king oyster mushroom, sugarcane, fruit, cucumber, green bell pepper, plant, english pea, apple_cider, dill, orange cherry tomato, pomegranate, pumpkin blossom, red cherry tomato, chocolate mint, duck, worm, hazelnut, kiwi, vegetable, plantain, sugar plum tomatoes, betel nut leaf, blueberry, beef, acai, grape tomato, red chard, honeydew melon, purple mangosteen, pecan, hay, pineapple, orange, yeast, cantelope melon, cocoa seed, bean, barlett pear, avocado, complex, lemon balm, green tomato, corn, banana, anchovy extract, eggplant, mineola orange, grain/grass, red lentil, coffee, red leaf lettuce, blood orange, fleshy fruit, bok choy, wheat beer, saigon cinnamon, marjoram, sage, maple syrup, miyaki mushroom, pear, garlic, pepperonchini, strawberry guava, medjool date, veal, fig, shiitake mushroom, oregano, jicama, dragonfruit, chicken, pork, ginger, thai eggplant, sungold tomato, blackberry, soybean, garbanzo bean, roma tomato, corn husk, heirloom tomato, bay leaf, satsuma mandarin, rice, celery, canola oil)"	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-2edb9607-ce60-44ff-a5e3-0a46a9c5e6e8	Not applicable		2025-01-30T23:20:27.228161	QZAYGJVTTNCVMB-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004694871	Sesamin	COc1cc(C[C@H]2COC(=O)[C@@H]2Cc3ccc(O)c(OC)c3)ccc1O		Diet											Diet						20883417				"Biomarker based on literature search for: (sesame seeds); Found in foodMASST for: (complex,complex)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-cbf41100-419f-4069-9677-22f47a5fe02a	Not applicable		2025-01-31T00:25:18.605344	MATGKVZWFZHCLI-LSDHHAIUSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000222923	Sinapic Acid	COc1cc(\C=C\C(O)=O)cc(OC)c1O		Diet											Diet						27069529				"Biomarker based on literature search for: (spices, citrus and berry fruits); Found in foodMASST for: (amaranth, orange bell pepper, fuerte avocado, red radish greens, mango, red garlic, tentacle, kale, young sweet corn, kombucha, red cabbage, cranberry, tomato, chantrelle mushroom, purple cabbage, strawberry, crystal hops, yellow cherry tomato, napa cabbage, olive, mustard, sparkling water, brown rice, green cabbage, honey, carrot, globe artichoke, egg_chicken, vegetable/herb, rosemary, kohlrabi, lavender, fuyu persimmon, tomato paste, quince, cassis, red bell pepper, mandarin, plum, garlic tops, meyer lemon, pachino cherry tomato, orange chard, apple, chicken thigh, navel orange, lemon, cilantro, cream_cow, watermelon, short grain brown rice, basil, nutmeg, carrot greens, cheddar cheese, lemon grass, lima bean, walnut, cream cheese, shoulder roast, red chili pepper, zuchini blossom, cherry tomato, wonderberry, peanut, yerba mate, olive oil spread, apricot, shoulder chops, wild rice, watercress, Frederick passion fruit, fruit, saurkraut, collard greens, white asparagus, cucumber, sweet corn, meat, bergamot, asparagus, plant, petit basque cheese, quinoa, english pea, salt, apple_cider, cactus, dill,lime leaf, red raspberry, butter, chocolate mint, pumpkin blossom, red cherry tomato, Rooibos, white, chickpea, green onion, plantain, borage flower, macadamia, sugar plum tomatoes, pinto bean, green chili pepper, vegetable, blueberry, beef, acai, red chard, grape tomato, spring roll, riesling, pineapple, cauliflower, orange, coconut, golden berry, mint, bean, cabbage, barlett pear, white peach, cashew, filet, avocado, shishito pepper, licorice, lime, mustard greens, papaya, mint mojito, pearled farro, complex, hulled millet, green tomato, corn, bunching onion, banana, cherry, eggplant, milk_cow, clementine, mineola orange, green grape, grain/grass, Green tea, oat, onion, coffee, thyme, blood orange, squid, white bean, red rice, fleshy fruit, lamb, bok choy, sage, miyaki mushroom, morel, garlic, pepperonchini, dill flower, brussel sprout, borage leaf, medjool date, goat cheese, broccoli, steak, veal, galia, fig, shiitake mushroom, cannabis leaf, oregano, brazil nut, jicama, ice cream, passionfruit, dragonfruit, chicken, cranberry bean, radish, parmesan cheese, tuna, flower, hemp, arugula, thai eggplant, salmon, boschetto cheese, fava bean, long grain brown rice, sungold tomato, soybean, tomatillo, galangal, turkey, grapefruit, garbanzo bean, roma tomato, pea, lotus seed, grape, corn husk, dulse, lime leaf, ground cherry, sweet potato, lacinato kale, pomelo, chard, satsuma mandarin, celery, kumquat, white onion, canola oil, white garlic)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-fa937677-ea6e-4b4c-9696-028c9d11a965	Not applicable		2025-01-31T00:23:19.958817	PCMORTLOPMLEFB-ONEGZZNKSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006522297	Sinapine	COc1cc(C=CC(=O)OCC[N+](C)(C)C)cc(OC)c1O		Diet											Diet						27069529				"Biomarker based on literature search for: (spices, citrus and berry fruits); Found in foodMASST for: (rye, egg_poultry, trout, kale, red sea vegetable, purple cabbage, crystal hops, vegetable_undetermined, french green, mustard, brown rice, green cabbage, carrot, cloves, parsley, vegetable/herb, seaweed, artificial sweetener, berry, pachino cherry tomato, apple, shrimp, navel orange, blenham apricot, herb/spice, cheddar cheese, pepper, pink himalayan salt, cream cheese, red chili pepper, apricot, seafood, shoulder chops, watercress, fruit, brown sea vegetable, animal, collard greens, cucumber, meat, asparagus, plant, quinoa, salt, barley, scallop, kelp, pork sausage, duck, yellow squash, almond, vegetable, chickpea, pepper_spice, beef, spring roll, cicerchia, pork end cut, cauliflower, white mushroom, cabbage, barlett pear, cashew, filet, avocado, durum wheat semolina, mustard greens, complex, macaroni, snapper, corn, potato, green grape, grain/grass, onion, smoked paprika, artichoke, lamb, not collected, pear, brussel sprout, goat cheese, pig back,pork end cut, green squash, broccoli, steak, shiitake mushroom, basmati rice, jicama, ice cream, chicken, ham, tuna, flower, salmon, pork red meat, corn flour, blackberry, soybean, durum wheat, tomatillo, turkey, garbanzo bean, white wheat berry, black lentil, pork lard, heirloom tomato, pole bean, lacinato kale, pomelo, lettuce, rice, heirloom lettuce, beef short rib, wheat, self caught fish, marchigiana lard, white onion, egg_chicken)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-11811366-ebb4-481b-aa11-bb15a7896138	Not applicable		2025-01-31T00:24:10.032039	HUJXHFRXWWGYQH-UHFFFAOYSA-O		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012345700	sorbitol	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites); Host"											Diet; Microbial; Host						30519365; 36736865				"Biomarker based on literature search for: (apple,pear); Found in foodMASST for: (white mushroom, fish_saltwater, coconut, kombucha, cabbage, barlett pear, white peach, cherry tomato, napa cabbage, apricot, complex, fruit, parsley, d anjou pear, animal, saurkraut, cucumber, asian pear,apricot, plant, cherry, quince, apple_cider, plum, kelp, almond, fleshy fruit, yellow cassava, apple, pear, blueberry, celery, dill flower)"	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-5dfa8ce2-c2eb-4a05-b128-159680e4897a	Not applicable		2025-01-30T22:13:48.169914	FBPFZTCFMRRESA-JGWLITMVSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005777305	Squalene	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC/C=C(C)/CC/C=C(C)/CCC=C(C)C		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites); Host"											Diet; Microbial; Host						22361190				"Biomarker based on literature search for: (fish oil); Found in foodMASST for: (turkish fig, grape)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-ffba416a-d1fd-4d4f-bdac-e357422d389f	Not applicable		2025-01-31T00:31:10.385442	YYGNTYWPHWGJRM-AAJYLUCBSA-N	YYGNTYWPHWGJRM-AAJYLUCBSA-N	[NPAtlas](https://www.npatlas.org/explore/compounds/NPA031283)
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006576919	Stearic acid	CCCCCCCCCCCCCCCCCC(O)=O		Diet; Unknown/Undefined; Host											Diet; Microbial; Host						33375293				Biomarker based on literature search for: (tomato)	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-aed0c454-8f4c-41be-beb1-ca2f1f02f5ee	Not applicable		2025-01-30T22:30:16.062193	QIQXTHQIDYTFRH-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006118730	Stevioside	C[C@@]12CCC[C@](C)([C@H]1CC[C@]34CC(=C)[C@](CC[C@@H]23)(C4)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(=O)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O		Diet											Diet						34073913				"Biomarker based on literature search for: (fish, wine, organge, apple juice)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-dbac3f2c-cb62-4647-a76e-7273daf1bcf6	Not applicable		2025-01-31T00:28:20.663783	UEDUENGHJMELGK-HYDKPPNVSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012469485	Stigmasterol	CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C		Diet											Diet						33375293				Biomarker based on literature search for: (tomato)	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-b8f2e4f0-afe2-45ab-8078-b7a9cadafce5	Not applicable		2025-01-31T00:30:14.323179	HCXVJBMSMIARIN-PHZDYDNGSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122865	succinic acid	OC(=O)CCC(O)=O		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites); Host"											Diet; Microbial; Host							https://www.sciencedirect.com/science/article/pii/S0924224421006725			Biomarker based on literature search for: (broccoli)	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-925bd0d6-12be-4e92-978d-c1720f6e85e6	Not applicable		2025-01-30T22:24:05.678561	KDYFGRWQOYBRFD-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012294770	Sucralose	OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl		Diet											Diet						34073913				"Biomarker based on literature search for: (Hard candies and carbonated beverages, yogurt, fish)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-04f71a93-7b52-4204-a911-97878a115cc9	Not applicable		2025-01-31T00:33:05.190367	BAQAVOSOZGMPRM-QBMZZYIRSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005741239	Sulforaphane	C[S](=O)CCCCN=C=S		Diet; Microbial metabolism of food molecules	glucoraphanin	CS(=O)CCCC/C(=N\OS(=O)(=O)O)/S[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	1590	Lactobacillus plantarum							Diet; Microbial						31590459; 34444909	https://doi.org/10.1002/jsfa.8654; https://doi.org/10.1016/j.fbio.2024.105544			"Biomarker based on literature search for: (broccoli ); Found in foodMASST for: (broccoli, fruit, cucumber,broccoli, arugula)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-9aefbd87-5548-4122-93c7-a51d708e9928	Not applicable		2025-01-31T00:33:53.848237	SUVMJBTUFCVSAD-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000219754	Syringaldehyde	COc1cc(C=O)cc(OC)c1O		Diet											Diet						30243088				"Biomarker based on literature search for: (grape, red wine); Found in foodMASST for: (carrot greens, amaranth, fig, cowpea, oregano, pork, tomato, bean, walnut, cashew,plant, spicy pepper, cherry tomato, olive, blackberry, carrot, green pepper, winter onion, complex, vanilla bean, parsley, grape, Oolong tea, rosemary, corn husk, cucumber, plant, potato, lapacho bark, banana, palm fruit, eggplant, red wine, red bell pepper, barley, grain/grass, plum, bacon, pumpkin blossom, chocolate mint, honey_chestnut, plantain, chili pepper, saigon cinnamon, cocura, sage, maple syrup, cardamom, anchovy, blueberry, lemon, milk_goat, white onion, cassava flour, garlic, egg_chicken, celery, pear, goat cheese, medjool date, herb/spice)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-ebf94ea1-377d-4ea4-9ca6-7a3de78864f9	Not applicable		2025-01-31T00:20:25.274929	KCDXJAYRVLXPFO-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006682748	Tagatose	OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites)"											Diet; Microbial						34339507; 30334250				Biomarker based on literature search for: (milk and yogurt)	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-dc4b9131-6016-4641-8dbb-740c4c92f48e	Not applicable		2025-01-30T22:14:42.357534	LKDRXBCSQODPBY-OEXCPVAWSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005720648	Tartaric acid	O[C@H]([C@@H](O)C(O)=O)C(O)=O		Diet; Unknown/Undefined											Diet; Microbial						33747023				Biomarker based on literature search for: (grape)	fd57221dda994c3cb62795a54ce7ca6c	wilhan.nunes	fd57221dda994c3cb62795a54ce7ca6c-d403dbcf-a547-4bd7-bf09-2b4ff64b59b1	Not applicable		2025-01-30T22:25:05.996937	FEWJPZIEWOKRBE-JCYAYHJZSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005883653	Taurine	NCC[S](O)(=O)=O		Diet; Microbial metabolism of host-derived molecules; Host	taurocholic acid	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C									Diet; Microbial; Host						31908682				Taurine is formed as a result of the microbial deconjugation of bile acids. Biomarker based on literature search for: (eggs and dairy); Found in foodMASST for: (plant)	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-b60931d7-60d4-4a1d-8e4a-4e424c7000c6	Not applicable		2025-01-31T00:32:53.547474	XOAAWQZATWQOTB-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012258887	Taxifolin	OC1C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3		Diet											Diet						37261284				"Biomarker based on literature search for: (onions and olive oil); Found in foodMASST for: (fig, cowpea, oregano, red, red grape, kombucha, sumac, brut, hemp,bergamot, zinfindel, avocado, strawberry, red guava, wonderberry, orange thyme, purple basil, sunflower seed, apricot, carrot, white wine, pea, mung bean, grape, vegetable/herb, adzuki bean, fuyu persimmon, bergamot, plant, cherry, quince, betel nut, apple_cider, red wine, mandarin, green grape, grain/grass, red raspberry, pomegranate, thyme, blood orange, Rooibos, white, almond, green mung bean, apple, pinot noir, acai, strawberry guava, honey_macadamia)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-037510d9-3a1d-4e17-a980-977c9927145b	Not applicable		2025-01-31T00:25:02.723653	CXQWRCVTCMQVQX-UHFFFAOYSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004720776	Theanine	CCNC(=O)CC[C@H](N)C(O)=O		Diet											Diet						20422160				"Biomarker based on literature search for: (tea); Found in foodMASST for: (complex, fruit, milk Oolong, Flavored Black tea, Oolong tea, matcha green tea, vegetable/herb, Matcha tea, plant,cherry tomato, tea, White tea, Green tea, Black tea, green pepper)"	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-49328abb-a8bd-4bd6-bd48-f2973ef12768	Not applicable		2025-01-30T23:29:24.715253	DATAGRPVKZEWHA-YFKPBYRVSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006678295	Threitol	OC[C@@H](O)[C@H](O)CO		Diet											Diet						30519365				"Biomarker based on literature search for: (apple,pear)"	c0fbfdf61b28442dadd0b3ef159ef01a	wilhan.nunes	c0fbfdf61b28442dadd0b3ef159ef01a-0b8d1dc5-a4d0-468d-abe2-359b0c0d799b	Not applicable		2025-01-31T00:32:57.556768	UNXHWFMMPAWVPI-QWWZWVQMSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006681582	threonine	C[C@@H](O)[C@H](N)C(O)=O		"Diet; De novo biosynthesis by microbes (e.g., natural products and other specialized metabolites)"			562; 615; 4822; 4757	Escherichia Coli; Serratia marcescens; Piromyces communis; Neocallimastix frontalis							Diet; Microbial						34444752; 26070803; 29089597				"Biomarker based on literature search for: (pork,poultry diet); Found in foodMASST for: (plant, plant)"	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-f3e244f8-d4c3-4910-8a00-ba2d38618fd0	Not applicable		2025-01-30T23:29:28.245818	AYFVYJQAPQTCCC-GBXIJSLDSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000223222	Tiglylglycine	C\C=C(/C)C(=O)NCC(O)=O		Diet; Host											Diet; Host						30279743				Biomarker based on literature search for: (cheese)	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-46a389af-0d71-496c-882a-802253a696ef	Not applicable		2025-01-30T23:29:31.454356	WRUSVQOKJIDBLP-HWKANZROSA-N		No NPAtlas
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004719781	Tomatine	C[C@H]1CC[C@]2(NC1)O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@H](O)[C@H]7O		Diet											Diet						34517859				Biomarker based on literature search for: (tomato)	fa5720ff3e6845f7bb352845ac178c2f	wilhan.nunes	fa5720ff3e6845f7bb352845ac178c2f-cd135a96-5537-4d59-80b5-ff38decab9a0	Not applicable		2025-01-30T23:15:18.487179	REJLGAUYTKNVJM-SGXCCWNXSA-N		No NPAtlas
