FEATURE_ID,NAME_USED,SYNONYMS,INCHIKEY,CPDAT_SUPERCLASSES,CPDAT_HARMONIZED,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
4696,Uprima,"('Apomorphine', 'Apokyn', 'Apomorphin', 'Apomorfin', 'Uprima')",VMWNQDUVQKEIOC-CYBMUJFWSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4697,Apomorphine,"('Apomorphine', 'Apormorphine', 'Kbiogr_000642', 'Kbio2_000440', 'Kbio2_003008')",VMWNQDUVQKEIOC-CYBMUJFWSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4698,(s)-apomorphine hydrochloride,"('S10,11-dihydroxyaporphine hydrochloride', '(6as)-6-methyl-5,6,6a,7-tetrahydro-4h-dibenzo[de,g]quinoline-10,11-diol;hydrochloride', 'Opera_id_220', '(s)-apomorphine hydrochloride', '(r)-6-methyl-5,6,6a,7-tetrahydro-4h-dibenzo[de,g]quinoline-10,11-diol hydrochloride')",,,,['INFO'],['MEDICAL'],['INFO'],['INFO']
4699,Ranitidine hydrochloride,"('Ranitidine hydrochloride', 'Ranitidine hcl', '(z)-n-(2-(((5-((dimethylamino)methyl)furan-2-yl)methyl)thio)ethyl)-n-methyl-2-nitroethene-1,1-diamine hydrochloride', 'Opera_id_624', 'Ranitidine hydrochloride, solid')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4700,Gastrosedol,"('Ranitidin', 'Gastrosedol', 'Achedos', 'Duractin', 'Istomar')",VMXUWOKSQNHOCA-UKTHLTGXSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4701,Depas,"('Etizolam', 'Depas', 'Etizolamum', 'Etizolam [inn:jan]', 'Etizolamum [inn-latin]')",VMZUTJCNQWMAGF-UHFFFAOYSA-N,[],,['INFO'],['INFO'],['INFO'],['INFO']
4702,Dexbudesonide,"('Dexbudesonide', '(22r)-budesonide', 'R-budesonide', 'Pregna-1,4-diene-3,20-dione,16,17-[(1r)-butylidenebis(oxy)]-11,21-dihydroxy-, (11b,16a)-', '(1~{s},2~{s},4~{r},6~{r},8~{s},9~{s},11~{s},12~{s},13~{r})-9,13-dimethyl-11-oxidanyl-8-(2-oxidanylethanoyl)-6-propyl-5,7-dioxapentacyclo[10.8.0.0^{2,9}.0^{4,8}.0^{13,18}]icosa-14,17-dien-16-one')",,,,['INDUSTRIAL'],['MEDICAL'],['INFO'],['INFO']
4703,.alpha.-estradiol,"('.alpha.-estradiol', 'Estra-1,3,5(10)-triene-3,17-diol, (17.alpha.)-', 'Estra-1,3,5(10)-triene-3,17.alpha.-diol', 'Oestra-1,3,5(10)-triene-3,17.alpha.-diol')",VOXZDWNPVJITMN-ZBRFXRBCSA-N,['Personal care'],['PERSONAL CARE'],"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL', 'PERSONAL CARE']"
4704,Percorten acetate,"('Percorten', 'Descotone', 'Syncort', 'Decsterone', 'Percorten acetate')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4705,Carboptic,"('Carbamylcholine', 'Carbastat', 'Carbamoylcholine', 'Carboptic', '(2-carbamoyloxy-ethyl)-trimethyl-ammonium')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4706,N-benzyl-2-acetamido-3-methoxypropionamide,"('Lacosamide (racemate)', 'Lacosamide-d3', 'N-benzyl-2-acetamido-3-methoxypropionamide', 'Ec 700-539-8')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4707,Lacty,"('Lactitol (monohydrate)', 'Glucitol, 4-o-.beta.-d-galactopyranosyl-', 'Amalty', 'Lacty')",VQHSOMBJVWLPSR-UHFFFAOYSA-N,[],,"['FOOD', 'MEDICAL']",['INFO'],"['MEDICAL', 'FOOD']",['INFO']
4708,Nystatin,"('Nystatin', 'Nystatin a1', 'Nystatinum', 'Terrastatin', 'Nyotran')",VQOXZBDYSJBXMA-RKEBNKJGSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4709,Dutonin,"('Nefazodone hcl', 'Serzone', 'Dutonin', 'Menfazona', 'Rulivan')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4710,Tranquinal,"('Alprazolam', 'Xanax', 'Trankimazin', 'Tafil', 'Tranquinal')",VREFGVBLTWBCJP-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4711,Methotrimeprazine,"('Levopromazine', 'Tisercin', 'Methotrimeprazine', 'Mepromazine', 'Levomeprazine')",VRQVVMDWGGWHTJ-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4712,Moxisylyte hydrochloride,"('Moxisylyte hydrochloride', 'Thymoxamine hydrochloride', 'Moxisylyte (hydrochloride)', 'Moxisylyte hydrochoride', 'Arlitene')",VRYMTAVOXVTQEF-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4713,Sycrest,"('Asenapine maleate', 'Saphris', 'Asenapine (maleate)', 'Org 5222', 'Sycrest')",VSWBSWWIRNCQIJ-GJZGRUSLSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4714,Oseltamivir phosphate (tamiflu),"('Oseltamivir phosphate (tamiflu)',)",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4715,Ethyl 5-amino-4-acetamido-3-(pentan-3-yloxy)cyclohex-1-ene-1-carboxylate,"('Gs 4104;gop-a-flu;gs-4104;tamiflu-free;tamvir', 'Ethyl 4-acetamido-5-amino-3-pentan-3-yloxycyclohexene-1-carboxylate', 'Ethyl 4-(acetylamino)-5-amino-3-(pentan-3-yloxy)cyclohex-1-ene-1-carboxylate', 'Ethyl 5-amino-4-acetamido-3-(pentan-3-yloxy)cyclohex-1-ene-1-carboxylate', 'Ethyl5-amino-4-acetamido-3-(pentan-3-yloxy)cyclohex-1-ene-1-carboxylate')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4716,Wellcovorin,"('Calcium folinate', 'Wellcovorin', 'Folinic acid calcium salt', 'Folinate-sf calcium', 'Rescuvolin')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4717,Folinic acid,"('Folinic acid', '(+-)-folinic acid', 'Folinsaure', 'N5-formyltetrahydrofolic acid', 'Rescuvolin (tn)')",VVIAGPKUTFNRDU-ABLWVSNPSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4718,Penicillamine,"('Penicillamine', 'Beta-mercaptovaline', 'D,l-penicillamine', '(+-)-penicillamine', 'Valine, 3-mercapto-')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4719,Pro-banthine,"('Pro-banthine', 'Propantheline (bromide)', 'Neometantyl', 'Neopepulsan', '(2-hydroxyethyl)diisopropylmethylammonium bromide xanthene-9-carboxylate')",VVWYOYDLCMFIEM-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4720,Tensilon chloride,"('Edrophonium chloride', 'N-ethyl-3-hydroxy-n,n-dimethylbenzenaminium chloride', 'Antirex', 'Tensilon chloride', 'Edrophonii chloridum')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4721,Anabet,"('Nadolol', 'Corgard', '(2r,3s)-5-[3-(tert-butylamino)-2-hydroxypropoxy]-1,2,3,4-tetrahydronaphthalene-2,3-diol', 'Anabet', '(2r,3s)-5-(3-(tert-butylamino)-2-hydroxypropoxy)-1,2,3,4-tetrahydronaphthalene-2,3-diol')",VWPOSFSPZNDTMJ-UCWKZMIHSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4722,Revivan,"('Dopamine hydrochloride', 'Dopamine hcl', 'Intropin', 'Dopastat', 'Revivan')",VYFYYTLLBUKUHU-UHFFFAOYSA-N,[],,"['MEDICAL', 'ENDOGENOUS']",['INFO'],"['MEDICAL', 'ENDOGENOUS', 'FOOD']",['INFO']
4723,Intropin,"('Dopamine', 'Oxytyramine', 'Dopamin', 'Hydroxytyramin', 'Intropin')",VYFYYTLLBUKUHU-UHFFFAOYSA-N,[],,"['MEDICAL', 'ENDOGENOUS']",['MEDICAL'],"['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS']"
4724,Colofac,"('Mebeverine hcl', 'Duspatalin', 'Colofac', 'Csag-144', 'Mebeverine (hydrochloride)')",VYVKHNNGDFVQGA-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4725,Taurallocholic acid,"('Taurallocholic acid', 'Tauroallocholic acid', 'N-(3alpha,7alpha,12alpha-trihydroxy-5alpha-cholan-24-oyl)-taurine', 'Taurallocholate')",,,,['INFO'],['ENDOGENOUS'],['INFO'],['INFO']
4726,Tauroursocholic acid,"('Tauroursocholic acid', 'Tauroursocholate', 'N-(3alpha,7beta,12alpha-trihydroxy-5beta-cholan-24-oyl)-taurine')",,,,['INFO'],['ENDOGENOUS'],['ENDOGENOUS'],['INFO']
4727,Sodium taurocholate hydrate,"('Taurocholic acid sodium salt hydrate', 'Sodium taurocholate hydrate', 'Sodium taurocholate dihydrate', 'Sodium taurocholate monohydrate', 'Taurocholic acid sodium hydrate')",WBWWGRHZICKQGZ-HZAMXZRMSA-N,[],,"['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']",['MEDICAL'],['ENDOGENOUS']
4728,Tauroallocholic acid,"('Tauroallocholic acid', 'N-cholyltaurine')",,,,['INFO'],['ENDOGENOUS'],['INFO'],['INFO']
4729,(r)-pemetrexed,"('(2r)-2-{[4-(2-{2-amino-4-oxo-3h,4h,7h-pyrrolo[2,3-d]pyrimidin-5-yl}ethyl)phenyl]formamido}pentanedioic acid', '(r)-pemetrexed', '(2r)-2-((4-(2-(2-amino-4-oxo-3h,4h,7h-pyrrolo(2,3-d)pyrimidin-5-yl)ethyl)phenyl)formamido)pentanedioic acid', 'Pemetrexed, (r)-', 'Pemetrexed ep impurity e')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4730,Digimerck,"('Digimed', 'Digilong', 'Digimerck', 'Digisidin', 'Ditaven')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4731,E cefprozil,"('Cefprozil (e)-isomer', 'E cefprozil', '(6s,7r)-7-((r)-2-amino-2-(4-hydroxyphenyl)acetamido)-8-oxo-3-((e)-prop-1-en-1-yl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid', '(6r,7r)-7-[[(2r)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-8-oxo-3-[(e)-prop-1-enyl]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid')",WDLWHQDACQUCJR-ZAMMOSSLSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4732,Guanabenz acetate,"('Guanabenz acetate', '(e)-2-(2,6-dichlorobenzylidene)hydrazinecarboximidamide acetate', 'Wy8678 acetate', '[(2,6-dichlorobenzylidene)amino]guanidine acetate', 'Pharmakon1600-01500322')",WDZVGELJXXEGPV-YIXHJXPBSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4733,Cajeputol,"('Eucalyptol', 'Cineole', 'Cajeputol', 'Zineol', 'Eucalyptole')",WEEGYLXZBRQIMU-UHFFFAOYSA-N,"['Vehicle', 'Personal care', 'Pesticides', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO']
4734,Chlorcyclizinium chloride,"('Perazil', 'Histantin', 'Eramide', 'Di-paralene', 'Chlorcyclizinium chloride')",WFNAKBGANONZEQ-UHFFFAOYSA-N,[],,['INFO'],['MEDICAL'],['INFO'],['MEDICAL']
4735,Chlorcyclizine,"('Chlorcyclizine', 'Chlorcycline', 'Alergicide', 'Perazyl', 'Chlorocycline')",WFNAKBGANONZEQ-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4736,Chloramphenicol,"('Dextramycine', 'Dextramycin', 'Threo-chloramphenicol', 'Chloramphenicol', 'Threo-chloroamphenicol')",WIIZWVCIJKGZOK-RKDXNWHRSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4737,Levomycetin,"('Chloramphenicol', 'Chloromycetin', 'Chlornitromycin', 'Levomycetin', 'Chloroamphenicol')",WIIZWVCIJKGZOK-RKDXNWHRSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4738,Ak-chlor,"('Tyfomycine', 'Cloramfen', 'Ak-chlor', 'Gloveticol', 'Mycochlorin')",WIIZWVCIJKGZOK-RKDXNWHRSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4739,Compazine,"('Prochlorperazine edisylate', 'Prochlorperazine edisylate, usp', 'Compazine', 'Prochlorperazine edisylate [usp]', 'Compazine syrup')",WIKYUJGCLQQFNW-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4740,Prochlorperazine,"('Prochlorperazine', 'Prochlorperazin', 'Prochlorpromazine', 'Chlormeprazine', 'Chlorperazine')",WIKYUJGCLQQFNW-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4741,Methoxamine hcl,"('Methoxamine hcl', 'Methoxamini hydrochloridum', 'Vasoxine hcl', 'Vasoxyl (tn)', 'Methoxaminhydrochlorid')",,,,['INFO'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4742,Methoxamedrine,"('Methoxamine', 'Methoxamin', 'Pseudomethoxamine', 'Vasoxyl', 'Methoxamedrine')",WJAJPNHVVFWKKL-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4743,Phenylacetate,"('Benzeneacetic acid', 'Phenylethanoic acid', 'Alpha-toluic acid', 'Phenylacetate', 'Benzenacetic acid')",WLJVXDMOQOGPHL-UHFFFAOYSA-N,[],,['INDUSTRIAL'],"['ENDOGENOUS', 'FOOD', 'INDUSTRIAL']",['INFO'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
4744,Urion,"('Alfuzosin hydrochloride', 'Alfuzosin hcl', 'Uroxatral', 'Xatral', 'Urion')",WNMJYKCGWZFFKR-UHFFFAOYSA-N,[],,['FOOD'],['INFO'],['INFO'],['MEDICAL']
4745,Rivoceranib,"('Apatinib', 'Rivoceranib', 'Apatinib free base', 'N-(4-(1-cyanocyclopentyl)phenyl)-2-((pyridin-4-ylmethyl)amino)nicotinamide', 'N-[4-(1-cyanocyclopentyl)phenyl]-2-(pyridin-4-ylmethylamino)pyridine-3-carboxamide')",WPEWQEMJFLWMLV-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4746,M 1559,"('Moxonidine hydrochloride', 'Moxonidine (hydrochloride)', 'Moxonidine hydrochloride- bio-x', 'Moxonidine hydrochloride, >=98%', 'M 1559')",,,,"['MEDICAL', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
4747,Aerosporin,"('Polymyxin b sulphate', 'Aerosporin', 'Poly-rx', 'Polymixin b sulfate', 'Sufuric acid')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4748,Grape sugar,"('Glc', 'Glucopyranose', 'Glucopyranoside', 'Glucose', 'Grape sugar')",,,,"['FOOD', 'ENDOGENOUS', 'MEDICAL']",['FOOD'],"['ENDOGENOUS', 'FOOD', 'MEDICAL', 'INDUSTRIAL']",['FOOD']
4749,Glucopyranose,"('Allopyranose', 'Glucopyranose', '(3s,4s,5r,6s)-6-(hydroxymethyl)tetrahydro-2h-pyran-2,3,4,5-tetraol', 'Delta-allose', 'Beta-delta-allose')",,,,"['FOOD', 'ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL']",['INFO']
4750,Beta-d-allose,"('Beta-d-allose', 'Beta-d-allopyranose', '(2r,3r,4r,5s,6r)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol', 'B-d-allopyranose', 'Beta-d,l-allose')",,,,['INFO'],['FOOD'],['FOOD'],['INFO']
4751,Altrose,"('Alt', 'Altropyranose', 'Altropyranoside', 'Altrose', 'Dmannose')",,,,['INFO'],['FOOD'],['INFO'],['INFO']
4752,Beta-d-mannopyranose,"('Beta-d-mannopyranose', 'Beta-d-mannose', 'Beta-mannose', '(2r,3s,4s,5s,6r)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol', 'Hemoglobin randwick')",,,,['INFO'],"['ENDOGENOUS', 'FOOD']",['INFO'],['FOOD']
4753,Hexose,"('Hexopyranose', 'Hexopyranoside', 'Mannose', '.beta.-d-glucopyranose', 'Hexose')",,,,"['FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']"
4754,Curdlan,"('Beta-d-glucose', 'Beta-d-glucopyranose', 'Glucoside', 'Curdlan', 'Beta-glucose')",,,,"['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']"
4755,.alpha.-d-talose,"('Alpha-l-talopyranose', 'A-l-tal', 'Alpha-l-talo-hexopyranose', '.alpha.-d-talose')",,,,['INFO'],['INFO'],['INFO'],['INFO']
4756,Cipralex,"('Escitalopram oxalate', 'Lexapro', 'Cipralex', 'Escitalopram (oxalate)', '(s)-citalopram oxalate')",WSEQXVZVJXJVFP-FQEVSTJZSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4757,(r)-citalopram,"('(r)-citalopram', '(1r)-1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-3h-2-benzofuran-5-carbonitrile', 'R-citalopram', '(1r)-1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-1,3-dihydro-2-benzofuran-5-carbonitrile', '(r)-1-(3-(dimethylamino)propyl)-1-(4-fluorophenyl)-1,3-dihydroisobenzofuran-5-carbonitrile')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4758,Citalopram oxalate,"('Citalopram oxalate', 'S-citalopram oxalate', 'Cipralex;lexapro', '(r)-citalopram oxalate-[d6]', '(s)-citalopram-[d6] oxalate')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4759,Cipramil,"('Citalopram hydrobromide', 'Citalopram hbr', 'Celexa', 'Cipramil', 'Elopram')",WSEQXVZVJXJVFP-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4760,Chlorprothixene hydrochloride,"('Chlorprothixene hydrochloride', 'Minithixen', 'Truxal hydrochloride', 'Chlorprothixene hcl', '(3z)-3-(2-chlorothioxanthen-9-ylidene)-n,n-dimethylpropan-1-amine;hydrochloride')",,,,['MEDICAL'],['MEDICAL'],['INFO'],['MEDICAL']
4761,Tarasan,"('Chlorprothixene hcl', 'Tarasan', 'Cis-chlorprothixene hydrochloride', 'Thioxanthene, hydrochloride, (e)-', 'Thioxanthene, hydrochloride')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4762,Larodopa,"('Levodopa', 'Dopa', 'Dopar', 'Bendopa', 'Larodopa')",WTDRDQBEARUVNC-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4763,Dihydroxyphenylalanine,"('Dopa', 'Dihydroxyphenylalanine', 'Dioxyphenylalanine', 'Tyrosine, 3-hydroxy-', '(r,s)-dopa')",WTDRDQBEARUVNC-UHFFFAOYSA-N,[],,"['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']","['MEDICAL', 'ENDOGENOUS']"
4764,Hydromorphone,"('Morphinan-6-one, 4,5.alpha.-epoxy-3-hydroxy-17-methyl-', 'Morphinan-6-one, 4,5-epoxy-3-hydroxy-17-methyl-, (5.alpha.)-', 'Hydromorphone', 'Morphinone, dihydro-', 'Dilaudid (salt/mix)')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4765,Ergometrinine,"('Ergometrinine', 'Ergonovinine', 'Ergometrinin', '(6ar,9s)-n-[(2s)-1-hydroxypropan-2-yl]-7-methyl-6,6a,8,9-tetrahydro-4h-indolo[4,3-fg]quinoline-9-carboxamide', 'Ergobasinin')",,,,['INFO'],['INFO'],['INFO'],['INFO']
4766,Ergostetrine,"('Ergometrine', 'Ergobasine', 'Ergotocine', 'Ergostetrine', 'Margonovine')",WVVSZNPYNCNODU-PLQHRBFRSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4767,Wy-3707,"('Norgestrel', 'Prefest', 'Wy-3707', '(8r,9s,10r,13s,14s,17r)-13-ethyl-17-ethynyl-17-hydroxy-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one;norgestrel')",WWYNJERNGUHSAO-XUDSTZEESA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4768,Levonorgestrel (levonelle),"('Levonorgestrel (levonelle)',)",WWYNJERNGUHSAO-XUDSTZEESA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4769,Meta-hydroxynorephedrine,"('M-hydroxynorephedrine', 'Aramine', 'Pressonex', 'Icoral b', 'Meta-hydroxynorephedrine')",,,,"['MEDICAL', 'INDUSTRIAL']",['INFO'],['INFO'],['INFO']
4770,P-chlorophenol,"('P-chlorophenol', 'Parachlorophenol', 'Phenol, 4-chloro-', 'Phenol, p-chloro-', 'Applied 3-78')",,,,['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],"['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']"
4771,Procyclidine hydrochloride,"('Procyclidine hydrochloride', 'Procyclidine hcl', 'Procyclidine (hydrochloride)', '(r)-tricylamol iodide', 'Tricyclamol hydrochloride')",WYDUSKDSKCASEF-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4772,Anilide,"('Boscalid', 'Nicobifen', 'Endura', 'Emerald', 'Anilide')",WYEMLYFITZORAB-UHFFFAOYSA-N,[],,['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],['INFO']
4773,Lanvis,"('Thioguanine', 'Tioguanine', 'Tioguanin', 'Tabloid', 'Lanvis')",WYWHKKSPHMUBEB-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4774,Ocuclear,"('Oxymetazoline hydrochloride', 'Oxymetazoline hcl', 'Afrazine', 'Ocuclear', 'Afrin hydrochloride')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4775,Escalol 507,"('Padimate o', 'Escalol 507', 'Padimate-o', 'Octyl dimethyl paba', 'Eusolex 6007')",,,,"['PERSONAL CARE', 'INFO']",['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE']
4776,Trim,"('Trim', 'Lopac-t-7313', 'Kbiogr_000064', 'Kbio2_000064', 'Kbio2_002632')",,,,['INFO'],['INFO'],['INFO'],['INFO']
4777,Livial,"('Tibolone', 'Liviella', 'Livial', 'Tibolona', 'Tibolonum')",WZDGZWOAQTVYBX-XOINTXKNSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4778,"Uridine, 2'-deoxy-5-ethyl-","(""Uridine, 2'-deoxy-5-ethyl-"", 'Edurid (salt/mix)', '.beta.-5-ethyldeoxyuridine', 'Timtec1_004024', "".beta.-5-ethyl-2'-deoxyuridine"")",XACKNLSZYYIACO-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4779,Meperidol,"('Meperidine', 'Pethidine', 'Isonipecaine', 'Demerol', 'Meperidol')",XADCESSVHJOZHK-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4780,Carboxyethane,"('Propionic acid', 'Propanoic acid', 'Ethylformic acid', 'Methylacetic acid', 'Carboxyethane')",XBDQKXXYIPTUBI-UHFFFAOYSA-N,['Pet care'],['INDUSTRIAL'],"['FOOD', 'INDUSTRIAL']",['INFO'],"['FOOD', 'INDUSTRIAL']",['INFO']
4781,Fleroxacin,"('Fleroxacin', 'Megalone', 'Fleroxicin', 'Megalocin', 'Quinodis')",XBJBPGROQZJDOJ-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4782,Ergomar,"('Ergotamin', 'Gynergen', 'Ergostat', 'Ergotamine tartrate', 'Ergomar')",XCGSFFUVFURLIX-VFGNJEKYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4783,Vansil,"('Oxamniquine', 'Mansil', 'Vansil', 'Oxaminiquine', 'Oxamniquinum')",XCGYUJZMCCFSRP-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']"
4784,Norzine,"('Thiethylperazine', 'Torecan', 'Tietilperazina', 'Thiethylperazinum', 'Norzine')",XCTYLCDETUVOIP-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4785,Pentamidine dihydrochloride,"('Pentamidine dihydrochloride', 'Pentamidine-d4 2hcl', 'Pentamidine (dihydrochloride)', 'Pentamidine hcl', ""Benzenecarboximidamide, 4,4'-[1,5-pentanediylbis(oxy)]bis-, dihydrochloride (9ci)"")",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4786,Adlone,"('Adlone', '(2,3,4-trihydroxyphenyl)(3,4,5-trihydroxyphenyl)methanone', '(2,3,4-trihydroxyphenyl)-(3,4,5-trihydroxyphenyl)methanone', 'Methanone, (2,3,4-trihydroxyphenyl)(3,4,5-trihydroxyphenyl)-', 'Exifone [inn]')",XEDWWPGWIXPVRQ-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4787,Ustin,"('Ustin', 'Nornidulin [mi]')",,,,['INFO'],['INFO'],['INFO'],['INFO']
4788,"Prostaglandin e2-[3,3,4,4-d4]","('Prostaglandin e2-d4', 'Dinoprostone-d4', '(z)-3,3,4,4-tetradeuterio-7-[(1r,2r,3r)-3-hydroxy-2-[(e,3s)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]hept-5-enoic acid', 'Prostaglandin e2-[3,3,4,4-d4]')",,,,"['MEDICAL', 'ENDOGENOUS']",['INFO'],"['MEDICAL', 'ENDOGENOUS']",['INFO']
4789,Fareston,"('Fareston', 'Toremifene (citrate)', 'Fc 1157a', 'Nk 622', 'Toremifene citrate (fareston, acapodene)')",XFCLJVABOIYOMF-OCEACIFDSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
