FEATURE_ID,NAME_USED,SYNONYMS,CPDAT_SUPERCLASSES,CPDAT_HARMONIZED,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
3633,Esafosfan (trisodium),"('Fosfructose (trisodium)', 'Diphosphofructose (trisodium)', 'Esafosfan (trisodium)', 'Keto-d-fructose 1,6-bisphosphate', '[(2r,3r,4s)-2,3,4-trihydroxy-5-oxo-6-phosphonooxyhexyl] dihydrogen phosphate')",[],,"['INFO', 'PERSONAL CARE', 'INFO', 'INFO', 'INFO']",['MEDICAL'],"['PERSONAL CARE', 'MEDICAL']",['INFO']
3634,Idoxuridine,"('Idoxuridine', 'Idurd', 'Idoxuridin', 'Iododeoxyridine', 'Iodoxuridine')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3635,Dazoxibene,"('Dazoxiben', 'Dazoxiben free base', 'Benzoic acid, 4-(2-(1h-imidazol-1-yl)ethoxy)-', 'Dazoxiben [inn-spanish]', 'Dazoxibene')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3636,Methoxyverapamil,"('Gallopamil (hydrochloride)', 'Methoxyverapamil (hydrochloride)', 'Gallopamil', 'Methoxyverapamil', 'Galopamilo')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3637,Bi 2536,"('Bi 2536', '(r)-4-((8-cyclopentyl-7-ethyl-5-methyl-6-oxo-5,6,7,8-tetrahydropteridin-2-yl)amino)-3-methoxy-n-(1-methylpiperidin-4-yl)benzamide', '(r)-bi-2536', 'Ex-a2350', 'S1109')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3638,Niopam,"('Iopamidol', 'Iopamiron', 'Iopamiro', 'Isovue', 'Niopam')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3639,Reclast,"('Zoledronic acid (monohydrate)', 'Zoledronic acid', 'Zoledronate', 'Zometa', 'Reclast')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3640,Andion,"('Anisindione', 'Miradon', 'Anisin indandione', 'Unidone', 'Andion')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3641,Rapiacta,"('Peramivir (trihydrate)', 'Peramivir', 'Rapiacta', '(1s,2s,3s,4r)-3-[(1s)-1-acetamido-2-ethylbutyl]-4-(diaminomethylideneamino)-2-hydroxycyclopentane-1-carboxylic acid', '(1s,2s,3r,4r)-3-((s)-1-acetamido-2-ethylbutyl)-4-guanidino-2-hydroxycyclopentanecarboxylic acid')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3642,Ozanimod,"('Ozanimod', 'Ozanimod (rpc1063)', '(s)-5-(3-(1-((2-hydroxyethyl)amino)-2,3-dihydro-1h-inden-4-yl)-1,2,4-oxadiazol-5-yl)-2-isopropoxybenzonitrile', 'Benzonitrile, 5-(3-((1s)-2,3-dihydro-1-((2-hydroxyethyl)amino)-1h-inden-4-yl)-1,2,4-oxadiazol-5-yl)-2-(1-methylethoxy)-', 'Benzonitrile, 5-[3-[(1s)-2,3-dihydro-1-[(2-hydroxyethyl)amino]-1h-inden-4-yl]-1,2,4-oxadiazol-5-yl]-2-(1-methylethoxy)-')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3643,Buformin,"('Buformin (hydrochloride)', 'Buformin', 'Buformine', 'Butylbiguanide', 'Butyldiguanide')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3644,Acriflavinium,"('Acriflavine', 'Acriflavinium (chloride)', 'Acriflavinium', 'Acriflavon', 'Neutroflavine')",[],,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INFO']
3645,Entospletinib,"('Entospletinib', 'Entospletinib (gs-9973)', 'Gs9973', 'Imidazo(1,2-a)pyrazin-8-amine, 6-(1h-indazol-6-yl)-n-(4-(4-morpholinyl)phenyl)-', 'Entospletinib [inn]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3646,Carbonyldiamide,"('Urea', 'Carbamide', 'Carbonyldiamide', 'Isourea', 'Ureophil')","['Raw materials', 'Cleaning products and household care', 'Furniture and furnishings', 'Personal care', 'Manufactured formulations', 'Landscape/yard']","['PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'INDUSTRIAL', 'MEDICAL', 'FOOD', 'PERSONAL CARE']",['INFO'],"['ENDOGENOUS', 'MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO']
3647,Exelon,"('Rivastigmine', 'S-rivastigmine', 'Exelon', 'Rivastigmine teva', '(s)-3-(1-(dimethylamino)ethyl)phenyl ethyl(methyl)carbamate')",[],,['INFO'],['MEDICAL'],['INFO'],['MEDICAL']
3648,Armstrong's acid,"('Mebhydrolin (napadisylate)', 'Mebhydroline 1,5-naphthalenedisulfonate salt', 'Naphthalene-1,5-disulfonic acid', ""Armstrong's acid"", ""Armstrong's s acid"")",[],,['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
3649,Gastro,"('Famotidine', 'Famotidinum', 'Famotidina', 'Brolin', 'Gastro')",[],,['INFO'],['INFO'],['INFO'],['INFO']
3650,Prandase,"('Acarbose', 'Glucobay', 'Precose', 'Acarbosum', 'Prandase')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3651,Thyrax,"('Thyroxine', 'Levothyroxine', 'Thyroxin', 'Tetraiodothyronine', 'Thyrax')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3652,Cystein,"('Cysteine', 'Cystein', '(s)-2-amino-3-mercaptopropanoic acid', '(2s)-2-amino-3-sulfanylpropanoic acid', 'Zystein')",['Personal care'],['PERSONAL CARE'],"['FOOD', 'ENDOGENOUS', 'INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']",['INFO'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'MEDICAL', 'PERSONAL CARE']"
3653,Eganelisib,"('Eganelisib', 'Pi3k-gamma inhibitor ipi-549', 'Pyrazolo[1,5-a]pyrimidine-3-carboxamide, 2-amino-n-[(1s)-1-[1,2-dihydro-8-[2-(1-methyl-1h-pyrazol-4-yl)ethynyl]-1-oxo-2-phenyl-3-isoquinolinyl]ethyl]-', 'Pyrazolo(1,5-a)pyrimidine-3-carboxamide, 2-amino-n-((1s)-1-(1,2-dihydro-8-(2-(1-methyl-1h-pyrazol-4-yl)ethynyl)-1-oxo-2-phenyl-3-isoquinolinyl)ethyl)-', 'Eganelisib [usan]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3654,Phosphonoacetic acid,"('Phosphonoacetic acid', 'Fosfonet', 'Phosphonoacetate', 'Acetic acid, phosphono-', 'Phosphonacetic acid')",[],,['INFO'],['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
3655,N-acetyl-dl-methionine,"('N-acetyl-dl-methionine', 'Ac-dl-met-oh', 'Acetyl-dl-methionine', 'Methionine, n-acetyl-', 'N-acetylmethionine')",[],,['INFO'],['INFO'],['INFO'],['INFO']
3656,N-acetyl-l-methionine,"('N-acetyl-l-methionine', 'N-acetylmethionine', 'Acetyl-l-methionine', 'Ac-met-oh', 'Methionamine')",[],,"['FOOD', 'INDUSTRIAL']",['INFO'],['INFO'],['INFO']
3657,Olumiant,"('Baricitinib', 'Olumiant', 'Baricitinib (ly3009104, incb028050)', 'Ly 3009104', 'Baricitinib [usan:inn]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3658,Matrine oxide,"('Oxymatrine', 'Ammothamnine', 'Matrine n-oxide', 'Oxysophoridine', 'Matrine oxide')",[],,"['MEDICAL', 'FOOD']",['INFO'],['INFO'],['INFO']
3659,Cerebyx,"('Fosphenytoin (disodium)', 'Fosphenytoin', 'Cerebyx', '(3-phosphoryloxymethyl)phenytoin', 'Fosfenitoina [inn-spanish]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3660,Brican,"('Terbutaline (sulfate)', 'Terbutaline hemisulfate', 'Terbutaline', 'Terbutalin', 'Brican')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3661,Dehydroemetine,"('Dehydroemetine', 'Mebadin', 'Dehidroemetina', 'Dehydroemetinum', '2,3-dehydroemetine')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3662,Linamiphen,"('Nomifensine', '(±)-nomifensin', 'Nomifensin', 'Linamiphen', '(+-)-nomifensin')",[],,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
3663,Ethyl pyruvate,"('Ethyl pyruvate', 'Ethyl 2-oxopropanoate', 'Ethyl 2-oxopropionate', 'Pyruvic acid, ethyl ester', 'Propanoic acid, 2-oxo-, ethyl ester')",[],,"['MEDICAL', 'INDUSTRIAL']",['INFO'],['INFO'],"['FOOD', 'PERSONAL CARE']"
3664,Orpathys,"('Savolitinib', 'Volitinib', '(s)-1-(1-(imidazo[1,2-a]pyridin-6-yl)ethyl)-6-(1-methyl-1h-pyrazol-4-yl)-1h-[1,2,3]triazolo[4,5-b]pyrazine', 'Savolitinib [inn]', 'Orpathys')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3665,Ibrutinib,"('Ibrutinib', 'Ibrutinib (pci-32765)', 'Pc-32765', '(r)-1-(3-(4-amino-3-(4-phenoxyphenyl)-1h-pyrazolo[3,4-d]pyrimidin-1-yl)piperidin-1-yl)prop-2-en-1-one', '(r)-1-(3-(4-amino-3-(4-phenoxyphenyl)-1h-pyrazolo-[3,4-d]pyrimidin-1-yl)piperidin-1-yl)prop-2-en-1-one')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3666,Ibrutinib d5,"('Ibrutinib (racemate)', 'Ibrutinib racemate', 'Ibrutinib d5', 'S2680', 'Ibrutinib racemate;pci32765 racemate;pci 32765 racemate')",[],,['MEDICAL'],['INFO'],['INFO'],['INFO']
3667,Brimonidine,"('Brimonidine', 'Uk 14304', 'Bromoxidine', 'Uk 14,304', 'Uk 14304;agn190342')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3668,Vosaroxin,"('Voreloxin (hydrochloride)', 'Voreloxin', 'Vosaroxin', 'Ag 7352', 'Quinprezo')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3669,P-nitrophenyl phosphate,"('Nitrophenylphosphate', 'Phosphoric acid, mono(4-nitrophenyl) ester', 'P-nitrophenyl phosphate', 'P-nitrophenyl dihydrogen phosphate', 'P-nitrophenol phosphate')",[],,['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INFO']
3670,Apramycin,"('Apramycin (sulfate)', 'Nebramycin ii (sulfate)', 'Apramycin', 'Nebramycin ii', 'Nebramycin factor 2')",[],,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
3671,Metformin,"('Metformin', 'N,n-dimethylimidodicarbonimidic diamide', 'Fluamine', 'Metformine', 'Metiguanide')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3672,Nintedanib,"('Nintedanib',)",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3673,Meisoindigo,"('Meisoindigo', 'Dian iii', 'N-methylisoindigotin', 'Natura-ϱ', 'Methylisoindigotin')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3674,Ar 014418,"('Ar 0133418', 'Ar 014418', ""N-(4-methoxybenzyl)-n'-(5-nitro-1,3-thiazol-2-yl)urea"", ""N-[(4-methoxyphenyl)methyl]-n'-(5-nitro-2-thiazolyl)urea"", 'Sn 4521')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3675,Givinostat,"('Givinostat (hydrochloride monohydrate)', 'Givinostat', 'Givinostat free base', '[6-(diethylaminomethyl)naphthalen-2-yl]methyl n-[4-(hydroxycarbamoyl)phenyl]carbamate', '(6-((diethylamino)methyl)naphthalen-2-yl)methyl (4-(hydroxycarbamoyl)phenyl)carbamate')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3676,Cirazoline,"('Cirazoline (hydrochloride)', 'Ld 3098 (hydrochloride)', 'Cirazoline', 'Cirazoline [inn]', 'Cirazolina')",[],,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
3677,Rosiglizole,"('Rosiglitazone', 'Avandia', 'Rosiglizole', 'Brl-49653', 'Rosiglitazone (avandia)')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3678,Sp420,"('Sp420', '(4s)-2-[2-hydroxy-4-[2-(2-methoxyethoxy)ethoxy]phenyl]-4-methyl-5h-1,3-thiazole-4-carboxylic acid', '(s)-4,5-dihydro-2-[2-hydroxy-4-(3,6-dioxaheptyloxy)phenyl]-4-methyl-4-thiazolecarboxylic acid', '(4s)-4,5-dihydro-2-(2-hydroxy-4-(2-(2-methoxyethoxy)ethoxy)phenyl)-4-methyl-4-thiazolecarboxylic acid', '(4s)-4,5-dihydro-2-[2-hydroxy-4-[2-(2-methoxyethoxy)ethoxy]phenyl]-4-methyl-4-thiazolecarboxylic acid')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3679,Azemiglitazone,"('Azemiglitazone', 'Ex-a5498', 'Azemiglitazone;msdc-0602; msdc0602')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3680,N-hydroxypyridine-2-thione,"('Zinc pyrithione', 'Pyrithione', 'Omadine', 'Pyridine-2-thiol n-oxide', 'N-hydroxypyridine-2-thione')",[],,"['MEDICAL', 'INDUSTRIAL', 'FOOD']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']"
3681,Anastrozol,"('Anastrozole', 'Arimidex', 'Anastrazole', 'Anastrozol', ""Alpha,alpha,alpha',alpha'-tetramethyl-5-(1h-1,2,4-triazol-1-ylmethyl)-m-benzenediacetonitrile"")",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3682,Berberine,"('Berberine (chloride hydrate)', 'Natural yellow 18 (chloride hydrate)', 'Berberine', 'Umbellatine', 'Berberin')",[],,"['MEDICAL', 'FOOD', 'INFO']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']"
3683,Bioepiderm,"('Biotin', 'Vitamin b7', 'Vitamin h', 'Coenzyme r', 'Bioepiderm')",[],,['INFO'],['INFO'],"['FOOD', 'PERSONAL CARE', 'MEDICAL', 'ENDOGENOUS']",['INFO']
3684,Avosentan,"('Avosentan', 'Ro 67-0565', 'Ro670565', 'N-[6-methoxy-5-(2-methoxyphenoxy)-2-pyridin-4-ylpyrimidin-4-yl]-5-methylpyridine-2-sulfonamide', 'N-(6-methoxy-5-(2-methoxyphenoxy)-2-(pyridin-4-yl)-pyrimidin-4-yl)-5-methylpyridine-2-sulfonamide')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3685,Elimusertib,"('Elimusertib (hydrochloride)', 'Elimusertib', '(r)-3-methyl-4-(4-(1-methyl-1h-pyrazol-5-yl)-8-(1h-pyrazol-3-yl)-1,7-naphthyridin-2-yl)morpholine', '(3r)-3-methyl-4-[4-(2-methylpyrazol-3-yl)-8-(1h-pyrazol-5-yl)-1,7-naphthyridin-2-yl]morpholine', '(r)-3-methyl-4-(4-(1-methyl-1h-pyrazol-5-yl)-8-(1h-pyrazol-5-yl)-1,7-naphthyridin-2-yl)morpholine')",[],,['MEDICAL'],['MEDICAL'],['INFO'],['MEDICAL']
3686,Camptothecin-20(s)-o-propionate,"('Camptothecin-20(s)-o-propionate', 'Camptothecin-20-o-propionate', ""(s)-4-ethyl-3,14-dioxo-3,4,12,14-tetrahydro-1h-pyrano[3',4':6,7]indolizino[1,2-b]quinolin-4-yl propionate"", 'Sf 6a', 'Cz 48')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3687,Otenaproxesul,"('Otenaproxesul', '(s)-atb-346', '(4-carbamothioylphenyl) 2-(6-methoxynaphthalen-2-yl)propanoate', 'Ex-a1790')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3688,Treosulfan,"('Treosulfan', 'Treosulphan', 'Ovastat', 'Dihydroxybusulfan', '(2s,3s)-threitol 1,4-bismethanesulfonate')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3689,Samuraciclib,"('Samuraciclib (hydrochloride)', 'Samuraciclib', 'Samuraciclib hcl', '(3~{r},4~{r})-4-[[[7-(benzylamino)-3-propan-2-ylpyrazolo[1,5-a]pyrimidin-5-yl]amino]methyl]piperidin-3-ol', '(3r,4r)-4-[[[7-(benzylamino)-3-propan-2-ylpyrazolo[1,5-a]pyrimidin-5-yl]amino]methyl]piperidin-3-ol')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3690,Diazooxonorleucine,"('Diazooxonorleucine', 'Don', 'Norleucine, 6-diazo-5-oxo-', '(s)-2-amino-6-diazo-5-oxocaproic acid', 'Norleucine,6-diazo-5-oxo-')",[],,"['MEDICAL', 'INDUSTRIAL']",['INFO'],['INFO'],['INFO']
3691,Nifuroxazide,"('Nifuroxazide', 'Nifuroxazid', 'Dicoferin', 'Diarlidan', 'Ercefuryl')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3692,Arundic acid,"('Arundic acid', '(r)-2-propyloctanoic acid', '(2r)-2-propyloctanoic acid', 'Cereact', 'Proglia')",[],,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
3693,Zidebactam,"('Zidebactam', 'Zidebactam,', '(1r,2s,5r)-7-oxo-2-(2-((r)-piperidine-3-carbonyl)hydrazine-1-carbonyl)-1,6-diazabicyclo[3.2.1]octan-6-yl hydrogen sulfate', '[(2s,5r)-7-oxo-2-[[[(3r)-piperidine-3-carbonyl]amino]carbamoyl]-1,6-diazabicyclo[3.2.1]octan-6-yl] hydrogen sulfate', 'Zidebactam [inn]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3694,S-methylmethionine,"('Methionine methylsulfonium (chloride)', 'S-methylmethionine', '(3-amino-3-carboxypropyl)-dimethylsulfanium', 'Methylmethionine sulfonium', '(3-amino-3-carboxypropyl)dimethylsulfonium(1+), 9ci, 8ci')",[],,"['FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']",['INFO']
3695,Asymmetric dimethylarginine,"('Asymmetric dimethylarginine', 'N,n-dimethylarginine', 'Dimethyl-l-arginine', 'Ng,ng-dimethyl-l-arginine', 'N(g)-dimethylarginine')",[],,"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS']
3696,Netazepide,"('Sograzepide', 'Netazepide', 'Yf 476', '(r)-1-(1-(3,3-dimethyl-2-oxobutyl)-2-oxo-5-(pyridin-2-yl)-2,3-dihydro-1h-benzo[e][1,4]diazepin-3-yl)-3-(3-(methylamino)phenyl)urea', 'Netazepide [inn]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3697,Palomid 529,"('Palomid 529', 'Palomid-529', 'Palomid 529 (p529)', 'Sg 00529', 'Palomid529')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3698,Mepyramine,"('Mepyramine maleate', 'Pyrilamine maleate', 'Pyrilamine', 'Mepyramine', 'Pyranisamine')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3699,Accoleit,"('Zafirlukast', 'Accolate', 'Olmoran', 'Cyclopentyl (3-(2-methoxy-4-((o-tolylsulfonyl)carbamoyl)benzyl)-1-methyl-1h-indol-5-yl)carbamate', 'Accoleit')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3700,Permax,"('Pergolide (mesylate)', 'Pergolide methanesulfonate', 'Pergolide', 'Permax', 'Pergolidum')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3701,Linopirdine,"('Linopirdine', 'Dup 996', 'Dup-996', 'Linopirine', 'Linopirdine [usan:inn]')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3702,Met-enkephalin,"('Tyr-gly-gly-phe-met-oh', 'Met-enkephalin', 'Methionine enkephalin', 'H-tyr-gly-gly-phe-met-oh', '[met]enkephalin')",[],,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS']
3703,Isosulfan blue,"('Isosulfan blue', 'Isosulfan blue inner salt', 'Ethanaminium, n-(4-((4-(diethylamino)phenyl)(2,5-disulfophenyl)methylene)-2,5-cyclohexadien-1-ylidene)-n-ethyl-, inner salt')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3704,Acesulfame potassium,"('Acesulfame (potassium)', 'Acetosulfam', 'Acesulfamum', 'Acesulfamo', 'Acesulfame potassium')",['Personal care'],['PERSONAL CARE'],"['FOOD', 'INDUSTRIAL']",['FOOD'],['FOOD'],['FOOD']
3705,Neoandrographolide,"('Neoandrographolide', 'Neoandrographiside', 'S9157', 'Neoandrographolide, analytical standard')",[],,"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD']",['INFO']
3706,Pridopidine,"('Pridopidine', 'Pridopidine [usan:inn]', 'Pridopidine (usan/inn)', 'Piperidine, 4-(3-(methylsulfonyl)phenyl)-1-propyl-')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3707,Kyn,"('Kynurenine', '(r)-2-amino-4-(2-aminophenyl)-4-oxobutanoic acid', '(2r)-2-amino-4-(2-aminophenyl)-4-oxobutanoic acid', 'Kynurenine, d-', 'Kyn')",[],,"['ENDOGENOUS', 'MEDICAL']",['INFO'],['ENDOGENOUS'],['INFO']
3708,Kynurenine,"('Kynurenine', '(s)-2-amino-4-(2-aminophenyl)-4-oxobutanoic acid', 'Kynurenine, l-', '(2s)-2-amino-4-(2-aminophenyl)-4-oxobutanoic acid', 'Quinurenine')",[],,"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS']
3709,Salonil,"('Salicylic acid', 'O-hydroxybenzoic acid', 'O-carboxyphenol', 'Rutranex', 'Salonil')","['Cleaning products and household care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO']
3710,Omidenepag,"('Omidenepag', '(6-((n-(4-(1h-pyrazol-1-yl)benzyl)pyridine-3-sulfonamido)methyl)pyridin-2-yl)glycine', 'Omidenepag [usan]', 'Omidenepag (usan/inn)', 'Ex-a4370')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3711,Phosphocholine,"('Phosphorylcholine', 'Phosphocholine', 'Choline phosphate', 'N,n,n-trimethyl-2-(phosphonooxy)ethanaminium hydroxide inner salt', 'Ethanaminium, n,n,n-trimethyl-2-(phosphonooxy)-, hydroxide, inner salt')",[],,"['ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']",['INFO']
3712,Phosphoryl-choline,"('Phosphorylcholine', 'Phosphocholine', 'Choline phosphate', 'O-phosphocholine', 'Phosphoryl-choline')",[],,"['MEDICAL', 'ENDOGENOUS']",['ENDOGENOUS'],"['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL', 'PERSONAL CARE']"
3713,P-hydroxymandelic acid,"('P-hydroxymandelic acid', 'Hydroxy(4-hydroxyphenyl)acetic acid', 'Pisolithin b', 'Mandelic acid, p-hydroxy-', 'Dl-4-hydroxymandelicacid')",[],,['INFO'],['INFO'],['INFO'],"['ENDOGENOUS', 'FOOD', 'INDUSTRIAL']"
3714,Edurant,"('Rilpivirine', 'Edurant', 'Rilpivirine free base', 'R 278474', '(e)-4-((4-((4-(2-cyanovinyl)-2,6-dimethylphenyl)amino)pyrimidin-2-yl)amino)benzonitrile')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3715,Dehydroandrographolide,"('Dehydroandrographolide', '(3e)-3-[2-[(1s,4as,5r,6r,8as)-6-hydroxy-5-(hydroxymethyl)-5,8a-dimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1h-naphthalen-1-yl]ethylidene]furan-2-one', 'S3807', '(e)-3-(2-((1s,4as,5r,6r,8as)-6-hydroxy-5-(hydroxymethyl)-5,8a-dimethyl-2-methylenedecahydronaphthalen-1-yl)ethylidene)furan-2(3h)-one')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3716,Vumerity,"('Diroximel fumarate', 'Diroximel fumarete', 'Vumerity', '(2e)-2-butenedioic acid 1-[2-(2,5-dioxo-1-pyrrolidinyl)ethyl] 4-methyl ester', 'Diroximel-fumarate')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3717,Mozobil,"('Plerixafor', 'Mozobil', 'Bicyclam jm-2987', 'Plerixafor hydrochloride', 'Plerixafor (amd3100)')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
3718,Bevirimat,"('Bevirimat', 'Yk fh312', 'Yk-fh312', '(3beta)-3-[(3-carboxy-3-methylbutanoyl)oxy]lup-20(29)-en-28-oic acid', 'Lup-20(29)-en-28-oic acid, 3-(3-carboxy-3-methyl-1-oxobutoxy)-, (3beta)-')",[],,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
3719,Picropodophyllin,"('Picropodophyllin', 'Picropodophyllotoxin', 'Picropodophyllin (ppp)', '(-)ppp', '(5r,5ar,8as,9r)-5-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5h-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3720,Wartec,"('Podofilox', 'Podophyllotoxin', 'Condylox', 'Condyline', 'Wartec')",[],,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'FOOD']",['INFO']
3721,Streptonivicin,"('Novobiocin (sodium)', 'Albamycin', 'Cathomycin', 'Novobiocin', 'Streptonivicin')",[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
3722,Valdoxan,"('Agomelatine', 'Thymanax', 'Valdoxan', 'N-[2-(7-methoxynaphthalen-1-yl)ethyl]acetamide', 'N-(2-(7-methoxynaphthalen-1-yl)ethyl)acetamide')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3723,Gabexate,"('Gabexate (mesylate)', 'Gabexate', 'Gabexate [inn]', 'Ethyl 4-[6-(diaminomethylideneamino)hexanoyloxy]benzoate', 'Gabexate (inn)')",[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
3724,Flagecidin,"('Anisomycin', 'Flagecidin', 'Wuningmeisu c', '(2r,3s,4s)-4-hydroxy-2-(4-methoxybenzyl)pyrrolidin-3-yl acetate', 'Upjohn 204t3')",[],,"['MEDICAL', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
