FEATURE_ID,SOURCE,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
4064,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4065,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4066,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4067,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4068,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4069,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4070,,['INFO'],['INFO'],['INFO'],['MEDICAL']
4071,,['INFO'],"['ENDOGENOUS', 'MEDICAL']",['INFO'],"['ENDOGENOUS', 'MEDICAL']"
4072,WIKIPEDIA,"['INFO', 'MEDICAL', 'ENDOGENOUS']",['INFO'],"['MEDICAL', 'ENDOGENOUS']",['INFO']
4073,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4074,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4075,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4076,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4077,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4078,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4079,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4080,PUBMED,"['FOOD', 'ENDOGENOUS', 'MEDICAL']",['INFO'],['FOOD'],['INFO']
4081,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4082,WIKIPEDIA,"['INFO', 'MEDICAL']",['INFO'],['INFO'],['INFO']
4083,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4084,WIKIPEDIA,['INDUSTRIAL'],['INFO'],['INFO'],['INFO']
4085,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4086,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4087,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4088,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4089,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4090,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4091,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4092,WIKIPEDIA,"['MEDICAL', 'FOOD']","['FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'PERSONAL CARE']"
4093,WIKIPEDIA,['INFO'],['FOOD'],['INFO'],['INFO']
4094,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4095,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4096,PUBMED,['INDUSTRIAL'],['INFO'],['INFO'],['INFO']
4097,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4098,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4099,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4100,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4101,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4102,WIKIPEDIA,"['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']","['FOOD', 'INDUSTRIAL']"
4103,WIKIPEDIA,"['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS']"
4104,PUBMED,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL'],['MEDICAL']
4105,WIKIPEDIA,"['FOOD', 'INDUSTRIAL']",['INFO'],"['FOOD', 'INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']","['FOOD', 'PERSONAL CARE']"
4106,WIKIPEDIA,"['FOOD', 'INDUSTRIAL']",['FOOD'],"['FOOD', 'INDUSTRIAL']",['INFO']
4107,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4108,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4109,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4110,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4111,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4112,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4113,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4114,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4115,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4116,WIKIPEDIA,"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD']"
4117,PUBMED,['INFO'],['ENDOGENOUS'],['INFO'],"['ENDOGENOUS', 'MEDICAL']"
4118,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4119,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4120,WIKIPEDIA,"['MEDICAL', 'FOOD', 'PERSONAL CARE']",['INFO'],"['MEDICAL', 'ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'FOOD']"
4121,PUBMED,"['MEDICAL', 'PERSONAL CARE', 'FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE', 'FOOD']","['MEDICAL', 'FOOD', 'PERSONAL CARE']"
4122,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4123,PUBMED,['INFO'],"['MEDICAL', 'FOOD']",['INFO'],"['FOOD', 'MEDICAL']"
4124,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4125,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4126,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL', 'FOOD']",['INFO'],"['INDUSTRIAL', 'FOOD', 'MEDICAL']",['INFO']
4127,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4128,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4129,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4130,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4131,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4132,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4133,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4134,PUBMED,['MEDICAL'],['INFO'],['INFO'],['INFO']
4135,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4136,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4137,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']",['INFO'],['INFO'],['INFO']
4138,WIKIPEDIA,['INDUSTRIAL'],['INFO'],['INFO'],['INFO']
4139,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4140,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4141,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4142,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4143,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4144,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4145,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
4146,WIKIPEDIA,['INFO'],['INFO'],['MEDICAL'],['INFO']
4147,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4148,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4149,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['INFO'],"['INDUSTRIAL', 'MEDICAL']",['INFO']
4150,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4151,PUBMED,['INFO'],"['FOOD', 'PERSONAL CARE']","['MEDICAL', 'FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']"
4152,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
4153,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
4154,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4155,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4156,WIKIPEDIA,['INDUSTRIAL'],['INFO'],['INFO'],['INFO']
4157,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4158,WIKIPEDIA,"['INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']",['INDUSTRIAL'],"['INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']","['INDUSTRIAL', 'PERSONAL CARE']"
4159,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4160,PUBMED,['INFO'],['FOOD'],['INFO'],['INFO']
4161,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4162,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4163,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
4164,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4165,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
4166,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4167,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4168,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4169,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4170,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4171,WIKIPEDIA,['MEDICAL'],['INFO'],"['INFO', 'MEDICAL']",['INFO']
4172,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']",['INFO'],['INFO'],['INFO']
4173,WIKIPEDIA,['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],['INFO']
4174,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4175,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
4176,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4177,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4178,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4179,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
4180,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']"
4181,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4182,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4183,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4184,WIKIPEDIA,"['FOOD', 'INFO']",['FOOD'],['FOOD'],['INFO']
4185,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4186,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4187,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
4188,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4189,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['MEDICAL']
4190,WIKIPEDIA,['INFO'],['MEDICAL'],['INFO'],['MEDICAL']
4191,PUBMED,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL'],['MEDICAL']
4192,PUBMED,['INFO'],['ENDOGENOUS'],['INFO'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
4193,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4194,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4195,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4196,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4197,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['FOOD']
4198,PUBMED,['FOOD'],['FOOD'],['FOOD'],['FOOD']
4199,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
4200,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4201,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL']","['MEDICAL', 'INDUSTRIAL']","['INDUSTRIAL', 'MEDICAL']","['MEDICAL', 'INDUSTRIAL']"
4202,WIKIPEDIA,['MEDICAL'],['INFO'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
4203,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4204,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4205,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4206,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4207,PUBMED,['INFO'],['MEDICAL'],['INFO'],['MEDICAL']
4208,PUBMED,"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']",['MEDICAL'],['INFO']
4209,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4210,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4211,PUBMED,['MEDICAL'],['INFO'],['INFO'],['INFO']
4212,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4213,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4214,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4215,PUBMED,['INFO'],['FOOD'],['INFO'],['INFO']
4216,PUBMED,['INFO'],['FOOD'],['INFO'],['INFO']
4217,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']",['INFO'],['FOOD'],['INFO']
4218,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4219,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4220,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4221,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4222,WIKIPEDIA,"['FOOD', 'INDUSTRIAL', 'MEDICAL']","['FOOD', 'INDUSTRIAL', 'MEDICAL']","['FOOD', 'MEDICAL', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']"
4223,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4224,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4225,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4226,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4227,WIKIPEDIA,['INFO'],['MEDICAL'],['INFO'],['INFO']
4228,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4229,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL']",['INFO'],"['INDUSTRIAL', 'MEDICAL', 'FOOD', 'ENDOGENOUS']",['INFO']
4230,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4231,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4232,PUBMED,['INFO'],['MEDICAL'],['MEDICAL'],['INFO']
4233,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4234,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
4235,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4236,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4237,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4238,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4239,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['INDUSTRIAL'],['INDUSTRIAL'],"['INDUSTRIAL', 'PERSONAL CARE']"
4240,PUBMED,['INFO'],['MEDICAL'],['INFO'],['INFO']
4241,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4242,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4243,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4244,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4245,PUBMED,"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']",['INFO'],"['ENDOGENOUS', 'MEDICAL']"
4246,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']",['FOOD'],"['FOOD', 'PERSONAL CARE']",['FOOD']
4247,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4248,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4249,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4250,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4251,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4252,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4253,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4254,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4255,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
4256,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4257,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4258,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4259,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4260,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4261,PUBMED,['INFO'],['MEDICAL'],['INFO'],['INFO']
4262,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4263,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4264,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4265,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['MEDICAL']
4266,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
4267,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4268,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4269,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL']",['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
4270,PUBMED,['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL']"
4271,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4272,WIKIPEDIA,"['MEDICAL', 'FOOD', 'ENDOGENOUS']","['MEDICAL', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL']","['MEDICAL', 'FOOD']"
4273,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4274,WIKIPEDIA,"['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']","['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']"
4275,WIKIPEDIA,"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']"
4276,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4277,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4278,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],"['MEDICAL', 'PERSONAL CARE']"
4279,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4280,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4281,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']","['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']"
4282,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4283,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4284,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4285,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4286,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4287,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4288,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4289,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4290,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4291,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4292,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4293,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4294,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4295,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4296,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
4297,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4298,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL']",['INDUSTRIAL'],"['INDUSTRIAL', 'MEDICAL']","['INDUSTRIAL', 'MEDICAL', 'PERSONAL CARE']"
4299,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE']","['INDUSTRIAL', 'PERSONAL CARE']"
4300,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],"['MEDICAL', 'FOOD']"
4301,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4302,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4303,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'FOOD']",['MEDICAL']
4304,WIKIPEDIA,"['MEDICAL', 'ENDOGENOUS', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']"
4305,WIKIPEDIA,"['MEDICAL', 'FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['MEDICAL', 'ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD']"
4306,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4307,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
4308,WIKIPEDIA,"['MEDICAL', 'ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['ENDOGENOUS', 'MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'ENDOGENOUS', 'PERSONAL CARE']"
4309,PUBMED,['INFO'],['FOOD'],"['MEDICAL', 'FOOD']","['FOOD', 'PERSONAL CARE']"
4310,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
4311,PUBMED,"['INFO', 'INFO', 'INFO']",['INFO'],['INFO'],['INFO']
4312,,['INFO'],['MEDICAL'],['INFO'],['MEDICAL']
4313,WIKIPEDIA,"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']","['ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']"
4314,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4315,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
4316,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4317,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4318,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
4319,WIKIPEDIA,"['FOOD', 'INDUSTRIAL']",['FOOD'],['FOOD'],['INFO']
4320,PUBMED,['INFO'],['FOOD'],['INFO'],['INFO']
4321,WIKIPEDIA,"['FOOD', 'MEDICAL']",['FOOD'],['FOOD'],['FOOD']
4322,WIKIPEDIA,"['FOOD', 'PERSONAL CARE']",['FOOD'],"['FOOD', 'PERSONAL CARE']","['FOOD', 'MEDICAL']"
4323,PUBMED,['INFO'],['FOOD'],['INFO'],['INFO']
4324,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4325,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4326,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4327,WIKIPEDIA,['INFO'],['MEDICAL'],['INFO'],['INFO']
4328,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4329,PUBMED,['MEDICAL'],['MEDICAL'],['INFO'],"['MEDICAL', 'FOOD']"
4330,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],"['MEDICAL', 'FOOD']"
